scrapedid,webid,companyid,job_title,career_level,year_experience_min,currency,salary_min,salary_max
137593,2,300.0,Marketing Executive,Junior Executive,1.0,MYR,3500.0,4900.0
137788,2,3904.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
137795,2,23485.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
137798,2,42872.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
138234,2,5637.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3500.0
139205,2,42448.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,5600.0
145440,2,59905.0,Marketing Executive,Entry Level,2.0,MYR,3000.0,4200.0
145449,2,59909.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4500.0
145723,2,59989.0,Marketing Executive,Junior Executive,2.0,MYR,4000.0,5000.0
145728,2,6851.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
145739,2,18743.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,4500.0
145834,2,60026.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
151098,2,43557.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
151421,2,3773.0,Marketing Executive,Senior Executive,2.0,MYR,3500.0,4000.0
154771,10,63144.0,Marketing Executive,Executive,1.0,MYR,1500.0,2500.0
154875,2,63174.0,Marketing Executive,Junior Executive,2.0,MYR,2140.0,4270.0
154925,10,63187.0,Marketing Executive,Executive,1.0,MYR,2500.0,3500.0
155310,2,27843.0,Marketing Executive,Junior Executive,3.0,MYR,2500.0,3500.0
155317,2,63292.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,3500.0
155687,2,3607.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,4000.0
155904,2,3776.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
155974,2,63441.0,Marketing Executive,Junior Executive,2.0,MYR,2700.0,3200.0
156569,2,3916.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3500.0
160706,2,59811.0,Marketing Executive,Non-Executive,1.0,MYR,2500.0,3500.0
161806,2,26263.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,5500.0
161913,2,6740.0,Marketing Executive,Entry Level,1.0,MYR,3000.0,3500.0
162082,2,64750.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3300.0
162688,2,48773.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,4000.0
163244,2,3616.0,Marketing Executive,Entry Level,2.0,MYR,2500.0,3500.0
163357,2,65067.0,Marketing Executive,Junior Executive,1.0,MYR,2100.0,3000.0
163585,2,59453.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
163856,2,65208.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,5000.0
168259,10,66192.0,Marketing Executive,Executive,1.0,MYR,2000.0,2300.0
168427,2,6625.0,Marketing Executive,Junior Executive,2.0,MYR,2800.0,3200.0
168468,2,66238.0,Marketing Executive,Senior Executive,2.0,MYR,2500.0,5000.0
168481,2,29106.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,4800.0
168525,2,66242.0,Marketing Executive,Entry Level,1.0,MYR,2600.0,3500.0
168761,2,48777.0,Marketing Executive,Entry Level,1.0,MYR,2200.0,2600.0
169153,2,8528.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
171636,2,8847.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
173115,2,24292.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,4000.0
173257,2,66443.0,Marketing Executive,Senior Executive,4.0,MYR,3000.0,6000.0
173855,2,8135.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,5000.0
175825,2,3660.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
175949,2,359.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
177670,2,3827.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
177898,2,65067.0,Marketing Executive,Junior Executive,1.0,MYR,2100.0,3000.0
181248,2,67521.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
181266,2,6546.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
181451,2,3044.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
181461,2,2752.0,Marketing Executive,Junior Executive,1.0,MYR,2900.0,4500.0
182338,10,67743.0,Marketing Executive,Executive,0.0,MYR,2000.0,2500.0
188164,2,45983.0,Marketing Executive,Senior Executive,1.0,MYR,3000.0,4000.0
188370,2,3897.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4500.0
192016,2,40466.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
192429,2,70188.0,Marketing Executive,Entry Level,2.0,MYR,3500.0,4900.0
194978,2,28405.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3500.0
195265,2,26397.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3000.0
195402,2,70758.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,6000.0
197431,2,71056.0,Marketing Executive,Junior Executive,3.0,MYR,3000.0,3500.0
201250,2,71795.0,Marketing Executive,Junior Executive,2.0,MYR,3500.0,4800.0
203542,2,17172.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,4500.0
205028,2,2723.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
206042,2,57308.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4200.0
206669,2,44976.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
206902,2,18572.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
212434,2,43693.0,Marketing Executive,Junior Executive,3.0,MYR,3500.0,4900.0
212462,2,57181.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3500.0
212465,2,57389.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
212523,2,17173.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
213551,2,7418.0,Marketing Executive,Entry Level,2.0,MYR,3000.0,4200.0
219220,2,57499.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
219222,2,74813.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,5000.0
221908,2,4922.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,4000.0
223467,2,329.0,Marketing Executive,Senior Executive,2.0,MYR,4000.0,6500.0
223707,2,28666.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4200.0
223767,2,43207.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
226314,2,76078.0,Marketing Executive,Entry Level,2.0,MYR,2400.0,4000.0
226380,2,43209.0,Marketing Executive,Senior Executive,1.0,MYR,3800.0,5500.0
230758,2,23583.0,Marketing Executive,Junior Executive,1.0,MYR,4000.0,8000.0
230815,2,77013.0,Marketing Executive,Junior Executive,2.0,MYR,3100.0,4340.0
230890,10,66192.0,Marketing Executive,Executive,1.0,MYR,2000.0,2300.0
230925,2,6930.0,Marketing Executive,Senior Executive,3.0,MYR,3500.0,4500.0
233868,2,77663.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
236326,2,3238.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,4000.0
236661,2,40001.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
236796,2,7870.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
237582,2,78371.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
239251,2,78576.0,Marketing Executive,Entry Level,2.0,MYR,2200.0,3000.0
239272,2,3916.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3500.0
239743,2,49918.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
242867,2,79429.0,Marketing Executive,Junior Executive,1.0,MYR,2300.0,2800.0
243578,2,21167.0,Marketing Executive,Entry Level,2.0,MYR,2000.0,2200.0
243702,2,4724.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
263684,2,42448.0,Marketing Executive,Junior Executive,1.0,MYR,2800.0,5600.0
272538,2,49859.0,Marketing Executive,Junior Executive,3.0,MYR,3200.0,4200.0
282746,2,3419.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,4000.0
282763,2,89428.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,4500.0
282767,2,59533.0,Marketing Executive,Junior Executive,3.0,MYR,2500.0,3500.0
283871,2,3916.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,3500.0
293519,2,44476.0,Marketing Executive,Junior Executive,1.0,MYR,2500.0,4000.0
306227,2,8468.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
307376,2,45250.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
310979,2,5588.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,4000.0
311061,2,45133.0,Marketing Executive,Senior Executive,2.0,MYR,3000.0,6000.0
311075,2,26120.0,Marketing Executive,Entry Level,2.0,MYR,3000.0,4000.0
313711,2,94683.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
321498,2,8890.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
323631,10,56932.0,Marketing Executive,Executive,0.0,MYR,1800.0,2000.0
324884,2,96736.0,Marketing Executive,Entry Level,2.0,MYR,3000.0,4000.0
330821,2,4540.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
338386,2,3897.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4500.0
338401,2,70158.0,Marketing Executive,Junior Executive,2.0,MYR,3500.0,6000.0
344384,2,5527.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
344422,2,99966.0,Marketing Executive,Junior Executive,2.0,MYR,2500.0,4500.0
348082,2,100682.0,Marketing Executive,Senior Executive,3.0,MYR,3000.0,4000.0
352373,2,7811.0,Marketing Executive,Junior Executive,1.0,MYR,3000.0,4000.0
353936,2,101807.0,Marketing Executive,Junior Executive,2.0,MYR,3000.0,4000.0
